id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,Year
3460,2018-06-23,shot,knife,25.0,M,Black,Monroe,LA,False,attack,Not fleeing,False,2018
3462,2018-06-23,shot,gun,47.0,M,White,Coos Bay,OR,False,attack,Not fleeing,False,2018
3463,2018-06-23,shot,gun and knife,48.0,M,White,Meridian,ID,False,other,Not fleeing,False,2018
3465,2018-06-23,shot,bow and arrow,32.0,M,Other,North Shore,HI,True,attack,Not fleeing,False,2018
3467,2018-06-25,shot,gun,29.0,M,White,Garland,TX,False,attack,Car,False,2018
3468,2018-06-25,shot,gun,30.0,M,White,Grenada,MS,False,other,Car,False,2018
3470,2018-06-27,shot,gun,39.0,M,White,Aurora,CO,False,attack,Foot,False,2018
3471,2018-06-29,shot,gun,36.0,M,Hispanic,Aurora,CO,False,attack,Car,True,2018
3472,2018-06-29,shot,gun,36.0,M,White,Russellville,AR,False,attack,Not fleeing,False,2018
3473,2018-06-29,shot,gun,54.0,M,White,Dade City,FL,True,attack,Not fleeing,False,2018
3474,2018-06-29,shot,unknown weapon,27.0,M,Black,Pomona,CA,False,undetermined,Car,False,2018
3476,2018-06-29,shot,gun,19.0,M,Black,Phoenix,AZ,False,attack,Not fleeing,False,2018
3478,2018-06-29,shot,knife,33.0,M,White,Lawrenceburg,TN,False,other,Foot,False,2018
3479,2018-06-29,shot,gun,56.0,M,White,Waterford Township,MI,True,attack,Car,False,2018
3481,2018-07-01,shot,gun,33.0,M,White,Boise,ID,False,attack,Foot,False,2018
3482,2018-07-01,shot,sword,60.0,M,Asian,Grandview,MO,False,other,Not fleeing,False,2018
3483,2018-07-01,shot,knife,26.0,M,White,Panora,IA,False,other,Not fleeing,False,2018
3484,2018-07-03,shot,gun,52.0,M,White,South Elgin,IL,False,attack,Not fleeing,False,2018
3485,2018-07-03,shot,knife,40.0,M,Black,Fayetteville,NC,False,attack,Not fleeing,False,2018
3486,2018-07-03,shot,gun,33.0,M,Black,Chicago,IL,False,other,Foot,True,2018
3489,2018-07-04,shot,knife,32.0,M,Native,Pueblo,CO,False,attack,Not fleeing,False,2018
3490,2018-07-04,shot,gun,34.0,M,Hispanic,Red Bluff,CA,True,attack,Not fleeing,False,2018
3491,2018-07-05,shot,unarmed,26.0,M,White,Devil's Lake,ND,False,attack,Foot,True,2018
3492,2018-07-05,shot,knife,62.0,M,Asian,Louisville,KY,False,other,Not fleeing,False,2018
3493,2018-07-05,shot,gun,33.0,F,Hispanic,Tempe,AZ,False,attack,Other,False,2018
3494,2018-07-05,shot,gun,55.0,M,White,Eustis,FL,True,other,Not fleeing,False,2018
3495,2018-07-05,shot,toy weapon,38.0,M,White,Calaveras County,CA,True,attack,Not fleeing,False,2018
3496,2018-07-06,shot,gun,43.0,M,Black,Overland Park,KS,False,attack,Not fleeing,False,2018
3498,2018-07-07,shot,unarmed,27.0,M,White,Amity,OR,False,attack,Foot,False,2018
3499,2018-07-07,shot,knife,52.0,M,White,Jacksonville,FL,True,attack,Not fleeing,False,2018
3503,2018-07-08,shot,gun,34.0,M,White,Tucson,AZ,False,other,Not fleeing,False,2018
3505,2018-07-10,shot,knife,40.0,M,White,Garland,TX,False,attack,Not fleeing,False,2018
3506,2018-07-10,shot,gun,53.0,M,Hispanic,Miami,FL,False,attack,Car,False,2018
3507,2018-07-10,shot,gun,21.0,M,White,Casper,WY,True,other,Car,False,2018
3508,2018-07-11,shot,knife,45.0,F,White,Willis,TX,False,other,Not fleeing,False,2018
3509,2018-07-11,shot,toy weapon,34.0,M,Hispanic,Los Banos,CA,False,other,Not fleeing,False,2018
3510,2018-07-11,shot,gun,22.0,M,Hispanic,Las Vegas,NV,False,attack,Car,False,2018
3511,2018-07-13,shot,gun,25.0,M,Hispanic,Dilley,TX,False,attack,Not fleeing,True,2018
3512,2018-07-13,shot and Tasered,knife,16.0,M,White,Chanhassen,MN,True,attack,Not fleeing,True,2018
3513,2018-07-14,shot,gun,37.0,M,Black,Chicago,IL,False,other,Foot,True,2018
3514,2018-07-14,shot,gun,68.0,M,Black,Florence,SC,False,attack,Not fleeing,False,2018
3516,2018-07-15,shot,gun,34.0,M,White,Alvin,TX,True,attack,Not fleeing,False,2018
3517,2018-07-15,shot,gun,23.0,M,Hispanic,Albuquerque,NM,False,attack,Not fleeing,False,2018
3518,2018-07-17,shot,unknown weapon,25.0,M,White,Altoona,IA,False,other,Car,False,2018
3520,2018-07-17,shot,gun,27.0,M,Hispanic,Tucson,AZ,False,attack,Car,False,2018
3521,2018-07-17,shot,gun,51.0,M,White,Lenoir,NC,False,attack,Not fleeing,False,2018
3522,2018-07-18,shot,gun,30.0,M,Hispanic,Albuquerque,NM,False,attack,Not fleeing,False,2018
3523,2018-07-18,shot,gun,33.0,M,White,Fletcher,NC,False,attack,Not fleeing,False,2018
3525,2018-07-19,shot,gun,19.0,M,Hispanic,Peoria,IL,False,other,Foot,False,2018
3526,2018-07-19,shot,gun,22.0,M,Hispanic,Pico Rivera,CA,False,other,Other,False,2018
3527,2018-07-20,shot,toy weapon,37.0,M,Hispanic,Fresno,CA,False,attack,Not fleeing,False,2018
3528,2018-07-20,shot,gun,19.0,M,White,San Antonio,TX,False,attack,Foot,False,2018
3529,2018-07-20,shot,gun,33.0,M,Other,Puna,HI,False,attack,Car,False,2018
3530,2018-07-20,shot,gun,38.0,M,White,Lady Lake,FL,False,attack,Not fleeing,False,2018
3531,2018-07-20,shot,gun,45.0,M,Hispanic,Riverside,CA,False,attack,Car,False,2018
3532,2018-07-21,shot,gun and car,39.0,M,White,Tucson,AZ,False,attack,Foot,False,2018
3533,2018-07-21,shot,vehicle,21.0,M,Hispanic,Mesa,AZ,False,attack,Not fleeing,False,2018
3534,2018-07-21,shot,knife,56.0,M,White,Toledo,OH,False,attack,Not fleeing,False,2018
3535,2018-07-21,shot,unarmed,27.0,F,Hispanic,Los Angeles,CA,False,other,Foot,True,2018
3536,2018-07-21,shot,toy weapon,50.0,M,Hispanic,Anaheim,CA,True,other,Foot,False,2018
3537,2018-07-22,shot,vehicle,16.0,M,White,Bixby,OK,False,attack,Car,False,2018
3538,2018-07-22,shot,gun,18.0,M,White,Hanover,CO,False,attack,Not fleeing,False,2018
3539,2018-07-22,shot,unknown weapon,38.0,M,Hispanic,Riverside,CA,False,other,Not fleeing,False,2018
3540,2018-07-22,shot,box cutter,32.0,M,Hispanic,Highland,CA,False,attack,Foot,False,2018
3541,2018-07-23,shot,machete,33.0,M,Hispanic,Burlington,NC,True,other,Not fleeing,False,2018
3542,2018-07-23,shot,gun,71.0,M,White,Bristol,VA,True,attack,Not fleeing,False,2018
3543,2018-07-23,shot,knife,30.0,M,Hispanic,Silver Spring,MD,True,other,Not fleeing,False,2018
3544,2018-07-24,shot,vehicle,39.0,F,White,Soddy-Daisy,TN,False,attack,Car,False,2018
3545,2018-07-24,shot,gun,19.0,M,Black,Starke,FL,False,other,Car,False,2018
3546,2018-07-24,shot,gun,44.0,M,White,Seaside,OR,False,other,Not fleeing,True,2018
3547,2018-07-25,shot,vehicle,54.0,M,White,Spokane,WA,False,attack,Car,False,2018
3550,2018-07-25,shot,gun,64.0,M,White,LaFollette,TN,True,attack,Not fleeing,False,2018
3551,2018-07-26,shot,gun,25.0,M,Black,Nashville,TN,False,other,Foot,True,2018
3553,2018-07-26,shot,gun,18.0,M,Hispanic,Kent Station,WA,False,other,Not fleeing,False,2018
3554,2018-07-26,shot,gun,36.0,M,White,Lakemoor,IL,False,other,Not fleeing,False,2018
3555,2018-07-26,shot,toy weapon,24.0,M,Hispanic,Redondo Beach,CA,False,undetermined,Not fleeing,False,2018
3556,2018-07-26,shot,gun,30.0,M,White,Springdale,AR,False,attack,Not fleeing,False,2018
3557,2018-07-26,shot,gun,53.0,M,Asian,Nanakuli,HI,True,attack,Not fleeing,False,2018
3559,2018-07-27,shot,gun,32.0,M,Hispanic,Los Angeles,CA,False,attack,Not fleeing,True,2018
3560,2018-07-28,shot,gun,25.0,M,Black,Toledo,OH,False,other,Foot,True,2018
3561,2018-07-28,shot,unarmed,44.0,M,Hispanic,South Whitehall Township,PA,False,undetermined,Not fleeing,False,2018
3563,2018-07-28,shot,undetermined,32.0,M,White,Pineville,LA,False,undetermined,Car,False,2018
3564,2018-07-28,shot,gun,33.0,M,White,Aberdeen,NC,False,attack,Not fleeing,False,2018
3567,2018-07-31,shot,gun,23.0,M,Hispanic,Glendale,AZ,False,attack,Not fleeing,False,2018
3568,2018-08-01,shot,gun,27.0,M,Black,Oxon Hill,MD,False,other,Foot,False,2018
3569,2018-08-01,shot,gun,53.0,M,White,Tucson,AZ,False,other,Not fleeing,False,2018
3570,2018-08-01,shot,gun,35.0,M,Hispanic,Hereford,TX,False,attack,Not fleeing,False,2018
3571,2018-08-01,shot,gun,41.0,M,Black,Sussex County,VA,False,attack,Car,False,2018
3572,2018-08-02,shot,vehicle,57.0,M,White,Westminster,CO,False,attack,Car,False,2018
3573,2018-08-02,shot,toy weapon,18.0,M,White,Apopka,FL,False,attack,Not fleeing,False,2018
3574,2018-08-03,shot,gun,34.0,M,Black,Pine Bluff,AR,False,attack,Not fleeing,False,2018
3576,2018-08-03,shot,gun,31.0,M,White,Deer Park,WA,True,attack,Not fleeing,False,2018
3577,2018-08-03,shot,Taser,29.0,M,Hispanic,Seville,FL,True,other,Not fleeing,True,2018
3578,2018-08-04,shot,gun,33.0,M,White,Liberty,MO,True,attack,Not fleeing,False,2018
3579,2018-08-04,shot,gun,38.0,M,White,Delray Beach,FL,True,other,Not fleeing,False,2018
3581,2018-08-05,shot,gun,43.0,M,Native,St. Paul,MN,False,other,Not fleeing,True,2018
3583,2018-08-05,shot,baseball bat,29.0,M,White,Las Cruces,NM,True,attack,Not fleeing,False,2018
3584,2018-08-05,shot,gun,68.0,M,White,Van Buren,AR,False,attack,Not fleeing,False,2018
3585,2018-08-06,shot,knife,62.0,M,Black,Las Vegas,NV,True,attack,Not fleeing,True,2018
3586,2018-08-06,shot,metal pipe,39.0,M,Black,Atlanta,GA,False,attack,Not fleeing,False,2018
3587,2018-08-06,shot,gun,59.0,M,Black,Philadelphia,PA,False,attack,Not fleeing,False,2018
3588,2018-08-07,shot,gun,24.0,M,White,Monroe County,IN,False,attack,Not fleeing,True,2018
3590,2018-08-07,shot,gun,42.0,M,Hispanic,Salt River Reservation,AZ,False,other,Other,False,2018
3591,2018-08-07,shot,vehicle,26.0,M,White,Shreveport,LA,False,other,Car,False,2018
3592,2018-08-08,shot,vehicle,24.0,M,White,Carthage,TN,False,attack,Not fleeing,False,2018
3593,2018-08-08,shot,chain,48.0,M,Black,San Diego,CA,False,attack,Not fleeing,False,2018
3595,2018-08-08,shot,knife,54.0,M,Black,Omaha,NE,False,attack,Not fleeing,False,2018
3596,2018-08-09,shot,gun,48.0,M,Black,Philadelphia,PA,False,attack,Foot,False,2018
3597,2018-08-09,shot,gun,37.0,M,White,Durham,NC,True,attack,Not fleeing,True,2018
3598,2018-08-09,shot,gun,40.0,M,Black,Landover,MD,False,other,Foot,False,2018
3599,2018-08-09,shot,gun,28.0,M,Black,Columbus,OH,False,attack,Foot,False,2018
3602,2018-08-12,shot,knife,35.0,M,White,Hawkins,WI,True,other,Not fleeing,False,2018
3603,2018-08-12,shot,gun,21.0,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,2018
3604,2018-08-12,shot,gun,40.0,M,Black,Waynesboro,VA,False,attack,Car,False,2018
3605,2018-08-13,shot,gun,32.0,M,Black,Oklahoma City,OK,False,attack,Foot,False,2018
3606,2018-08-13,shot,gun,48.0,M,Black,Milwaukee,WI,True,other,Not fleeing,True,2018
3607,2018-08-13,shot,gun,32.0,M,Black,Richton Park,IL,False,attack,Foot,True,2018
3608,2018-08-13,shot,gun,31.0,M,White,Creston,IA,True,other,Not fleeing,False,2018
3610,2018-08-16,shot,gun,58.0,M,White,Olustee,FL,False,attack,Not fleeing,False,2018
3611,2018-08-16,shot,knife,30.0,M,Black,Wasilla,AK,False,attack,Not fleeing,False,2018
3613,2018-08-18,shot,gun,15.0,M,Hispanic,Ceres,CA,False,other,Other,True,2018
3614,2018-08-18,shot,knife,30.0,M,White,Los Angeles,CA,False,other,Not fleeing,False,2018
3615,2018-08-18,shot and Tasered,gun,28.0,M,Hispanic,Phoenix,AZ,False,other,Foot,False,2018
3616,2018-08-19,shot,toy weapon,21.0,M,Black,Bakersfield,CA,False,other,Not fleeing,False,2018
3618,2018-08-19,shot,gun,33.0,M,Black,Atlanta,GA,False,attack,Not fleeing,False,2018
3620,2018-08-20,shot,vehicle,36.0,M,Black,Philadelphia,PA,False,attack,Car,False,2018
3621,2018-08-20,shot,gun,38.0,M,White,Gonic,NH,False,attack,Not fleeing,False,2018
3622,2018-08-23,shot,vehicle,34.0,F,Hispanic,Los Lunas,NM,False,other,Not fleeing,False,2018
3623,2018-08-23,shot,sharp object,23.0,F,White,Columbus,OH,False,attack,Not fleeing,False,2018
3624,2018-08-24,shot,crossbow,44.0,M,White,Enoree,SC,True,attack,Not fleeing,False,2018
3625,2018-08-24,shot,toy weapon,20.0,M,Black,Cincinnati,OH,False,attack,Not fleeing,True,2018
3627,2018-08-25,shot,gun,18.0,M,White,Montgomery County,VA,True,other,Not fleeing,False,2018
3628,2018-08-25,shot,gun,29.0,M,White,Manchester Township,PA,False,attack,Not fleeing,False,2018
3629,2018-08-25,shot,gun,37.0,F,White,Alamosa,CO,False,attack,Car,False,2018
3630,2018-08-26,shot,gun,41.0,F,White,Blacksburg,SC,True,attack,Not fleeing,False,2018
3631,2018-08-27,shot,gun and vehicle,25.0,M,White,Phoenix,AZ,False,attack,Car,False,2018
3632,2018-08-27,shot,gun,20.0,M,White,Phoenix,AZ,False,attack,Not fleeing,False,2018
3633,2018-08-27,shot,knife,34.0,M,White,Redding,CA,True,other,Not fleeing,False,2018
3634,2018-08-28,shot,unknown weapon,37.0,M,Hispanic,Tarboro,NC,False,other,Not fleeing,False,2018
3635,2018-08-28,shot,gun,18.0,M,White,Redlands,CA,True,attack,Not fleeing,False,2018
3636,2018-08-29,shot,gun,72.0,M,White,Washington Court House,OH,False,other,Not fleeing,False,2018
3637,2018-08-29,shot,vehicle,17.0,M,Black,Houston,TX,False,attack,Car,False,2018
3638,2018-08-30,shot,gun,45.0,F,White,Beverly Hills,FL,False,attack,Not fleeing,False,2018
3639,2018-08-30,shot,toy weapon,49.0,F,Hispanic,Pasadena,CA,True,other,Not fleeing,True,2018
3640,2018-08-31,shot,gun,64.0,M,White,Floral City,FL,True,attack,Not fleeing,False,2018
3641,2018-08-31,shot,knife,36.0,M,White,Fairview,TN,True,other,Not fleeing,False,2018
3642,2018-08-31,shot,gun,61.0,M,White,Sedalia,CO,False,attack,Not fleeing,True,2018
3643,2018-09-01,shot,vehicle,24.0,M,Black,Arlington,TX,False,attack,Car,False,2018
3645,2018-09-03,shot,knife,40.0,M,White,Cheney,WA,True,other,Not fleeing,False,2018
3646,2018-09-04,shot,knife,27.0,M,White,Westminster,CO,False,attack,Not fleeing,False,2018
3647,2018-09-05,shot,unarmed,23.0,M,Black,Hollywood,FL,False,other,Not fleeing,False,2018
3648,2018-09-05,shot,undetermined,33.0,M,White,Morris,AL,False,other,Car,False,2018
3649,2018-09-05,shot,gun,45.0,M,White,Jonesville,NC,False,attack,Not fleeing,False,2018
3650,2018-09-06,shot,toy weapon,19.0,M,Black,Sacramento,CA,False,attack,Foot,False,2018
3652,2018-09-08,shot,gun,63.0,M,White,Citronelle,AL,False,attack,Not fleeing,False,2018
3655,2018-09-09,shot and Tasered,gun and knife,39.0,F,Black,Missouri City,TX,False,other,Not fleeing,False,2018
3658,2018-09-12,shot,gun,32.0,M,Hispanic,Buffalo,NY,False,attack,Not fleeing,True,2018
3659,2018-09-12,shot,gun,38.0,M,Black,Gary,IN,False,attack,Not fleeing,False,2018
3660,2018-09-13,shot,box cutter,36.0,M,Asian,Henderson,NV,False,attack,Not fleeing,True,2018
3661,2018-09-14,shot,gun,46.0,M,Black,Detroit,MI,False,attack,Not fleeing,True,2018
3662,2018-09-14,shot,gun,31.0,M,White,Cumming,GA,False,attack,Not fleeing,False,2018
3663,2018-09-14,shot,gun,40.0,M,White,Mesa,AZ,True,attack,Not fleeing,False,2018
3664,2018-09-15,shot,gun,31.0,M,White,Ankeny,IA,False,attack,Not fleeing,True,2018
3665,2018-09-15,shot,knife,50.0,M,White,Jacksonville,AR,False,attack,Not fleeing,True,2018
3666,2018-09-16,shot,gun,29.0,M,Hispanic,Lancaster,PA,False,attack,Not fleeing,False,2018
3668,2018-09-16,shot,unknown weapon,25.0,M,White,Manitowoc,WI,False,other,Not fleeing,False,2018
3669,2018-09-16,shot,gun,31.0,M,Black,Shreveport,LA,False,attack,Not fleeing,False,2018
3670,2018-09-17,shot,gun,23.0,M,Hispanic,Temple Hills,MD,False,other,Foot,False,2018
3671,2018-09-17,shot,knife,54.0,F,White,Maspeth,NY,True,attack,Not fleeing,True,2018
3672,2018-09-17,shot,vehicle,44.0,M,White,Christian County,KY,False,attack,Car,False,2018
3673,2018-09-18,shot,gun,43.0,M,White,Virginia Beach,VA,False,attack,Foot,False,2018
3674,2018-09-18,shot,knife,37.0,M,White,Marysville,WA,True,attack,Not fleeing,False,2018
3678,2018-09-20,shot,gun,55.0,M,White,Honolulu,HI,False,attack,Not fleeing,False,2018
3679,2018-09-20,shot,gun,40.0,M,Hispanic,Miami,FL,False,attack,Car,False,2018
3681,2018-09-22,shot,gun,26.0,M,White,Henderson,NV,False,attack,Foot,True,2018
3682,2018-09-23,shot,gun,29.0,M,Black,Baltimore,MD,False,attack,Not fleeing,True,2018
3684,2018-09-24,shot,box cutter,29.0,M,White,Williamsburg,KY,False,attack,Not fleeing,False,2018
3686,2018-09-24,shot,gun,42.0,M,Hispanic,East Los Angeles,CA,False,attack,Not fleeing,False,2018
3687,2018-09-24,shot,gun,20.0,M,White,Peoria,AZ,False,attack,Not fleeing,False,2018
3688,2018-09-25,shot,gun,34.0,M,Black,Orlando,FL,False,other,Not fleeing,False,2018
3689,2018-09-25,shot,knife,41.0,M,Hispanic,Stanfordville,NY,False,other,Not fleeing,False,2018
3690,2018-09-26,shot,vehicle,29.0,M,Black,Newark,NJ,False,attack,Car,False,2018
3691,2018-09-27,shot,gun and knife,19.0,M,White,Enid,OK,False,attack,Car,False,2018
3692,2018-09-27,shot,gun,32.0,M,Hispanic,Las Cruces,NM,False,other,Foot,False,2018
3693,2018-09-27,shot,vehicle,23.0,M,White,Hammond,LA,False,other,Not fleeing,True,2018
3694,2018-09-27,shot,gun,41.0,M,Black,Palatka,FL,False,other,Not fleeing,False,2018
3695,2018-09-27,shot and Tasered,knife,37.0,M,Hispanic,Honolulu,HI,False,other,Not fleeing,False,2018
3696,2018-09-28,shot,gun,24.0,M,White,Johns Island,SC,False,attack,Not fleeing,False,2018
3697,2018-09-29,shot,undetermined,54.0,M,Native,Okmulgee,OK,False,other,Car,False,2018
3699,2018-09-29,shot,gun,40.0,M,White,Epping,NH,False,other,Not fleeing,False,2018
3701,2018-09-30,shot,ax,40.0,M,White,Greenback,TN,True,other,Not fleeing,False,2018
3702,2018-10-01,shot,knife,23.0,M,White,Hastings,MN,False,attack,Foot,True,2018
3703,2018-10-01,shot,unarmed,33.0,M,White,Orlando,FL,True,other,Not fleeing,False,2018
3705,2018-10-02,shot,gun,26.0,M,White,Mableton,GA,True,attack,Not fleeing,False,2018
3706,2018-10-02,shot,vehicle,36.0,F,Black,Victorville,CA,False,attack,Not fleeing,False,2018
3707,2018-10-03,shot,gun,38.0,M,Black,Bartlett,TN,True,attack,Not fleeing,False,2018
3711,2018-10-05,shot,gun,31.0,M,Black,Nashville,TN,False,attack,Not fleeing,False,2018
3712,2018-10-05,shot,gun,48.0,M,White,Klamath Falls,OR,False,attack,Foot,False,2018
3714,2018-10-07,shot,machete,51.0,M,Asian,Honolulu,HI,True,attack,Not fleeing,True,2018
3715,2018-10-07,shot,toy weapon,36.0,M,White,Auburn,CA,True,attack,Not fleeing,False,2018
3716,2018-10-07,shot,gun,39.0,M,White,Lawtey,FL,True,attack,Not fleeing,False,2018
3717,2018-10-08,shot,sharp object,22.0,M,Hispanic,Clovis,NM,False,other,Foot,False,2018
3718,2018-10-08,shot,gun,24.0,M,White,Okarche,OK,False,other,Car,False,2018
3719,2018-10-08,shot,vehicle,36.0,M,White,Oak Ridge,TN,False,attack,Car,False,2018
3721,2018-10-10,shot,knife,30.0,M,White,Portland,OR,False,other,Not fleeing,False,2018
3722,2018-10-10,shot,gun,76.0,M,White,El Paso,TX,False,attack,Not fleeing,False,2018
3723,2018-10-10,shot,gun,39.0,M,Black,Rochester,NY,False,attack,Car,False,2018
3725,2018-10-10,shot,gun,49.0,F,White,Sullivan,IN,False,attack,Not fleeing,False,2018
3726,2018-10-10,shot,gun,21.0,M,White,Las Vegas,NV,True,attack,Foot,True,2018
3727,2018-10-10,shot,gun,31.0,M,Black,Milwaukee,WI,False,attack,Not fleeing,True,2018
3732,2018-10-12,shot,knife,27.0,M,Black,Fort Smith,AR,False,other,Not fleeing,False,2018
3733,2018-10-12,shot,vehicle,26.0,F,Other,Puna,HI,False,attack,Not fleeing,False,2018
3734,2018-10-12,shot,gun,84.0,M,White,Chandler,AZ,True,attack,Not fleeing,False,2018
3735,2018-10-12,shot and Tasered,knife,17.0,M,White,Orem,UT,False,other,Not fleeing,False,2018
3736,2018-10-14,shot,knife,17.0,M,Hispanic,Woodville,CA,True,attack,Not fleeing,False,2018
3738,2018-10-14,shot,gun,22.0,M,Black,Jeffersonville,OH,False,attack,Not fleeing,False,2018
3739,2018-10-14,shot,gun,41.0,M,White,Hall County,GA,False,attack,Not fleeing,False,2018
3742,2018-10-17,shot,gun,29.0,M,White,Longview,WA,False,attack,Foot,False,2018
3743,2018-10-17,shot,gun,19.0,M,Black,Memphis,TN,False,attack,Foot,False,2018
3744,2018-10-17,shot,unarmed,18.0,M,Black,San Antonio,TX,False,other,Not fleeing,False,2018
3747,2018-10-18,shot,gun,18.0,M,White,Wheat Ridge,CO,False,attack,Other,False,2018
3748,2018-10-18,shot,vehicle,23.0,M,White,Salt Lake City,UT,False,other,Car,False,2018
3749,2018-10-18,shot,vehicle,38.0,M,White,Elkhorn,WI,False,attack,Car,False,2018
3750,2018-10-18,shot,undetermined,19.0,M,Black,Vineland,NJ,False,other,Not fleeing,False,2018
3751,2018-10-18,shot,toy weapon,63.0,M,Black,Monroe,GA,True,attack,Not fleeing,False,2018
3753,2018-10-19,shot,vehicle,21.0,M,Black,Miami,FL,False,attack,Car,False,2018
3755,2018-10-20,shot,gun,35.0,M,White,Paris,TX,False,attack,Not fleeing,False,2018
3756,2018-10-20,shot,gun,50.0,M,White,Spanaway,WA,False,other,Not fleeing,False,2018
3757,2018-10-20,shot,gun,34.0,F,White,Darlington County,SC,False,attack,Not fleeing,True,2018
3760,2018-10-22,shot,knife,26.0,M,White,Riverton,UT,True,attack,Not fleeing,False,2018
3761,2018-10-22,shot,unknown weapon,61.0,M,White,Newport,TN,False,attack,Not fleeing,False,2018
3763,2018-10-23,shot,gun,37.0,M,Native,Tulsa,OK,False,attack,Not fleeing,False,2018
3764,2018-10-23,shot,undetermined,27.0,M,White,Davenport,IA,False,other,Car,True,2018
3765,2018-10-23,shot,unarmed,24.0,M,White,Alderwood Manor,WA,False,attack,Car,False,2018
3766,2018-10-23,shot,gun,37.0,M,Hispanic,Pittsburg,CA,False,attack,Car,True,2018
3768,2018-10-25,shot,vehicle and gun,28.0,M,Black,St. Louis,MO,False,attack,Not fleeing,False,2018
3769,2018-10-27,shot,unknown weapon,44.0,M,Asian,Las Vegas,NV,True,other,Not fleeing,True,2018
3770,2018-10-27,shot,gun,30.0,M,Black,Houston,TX,True,attack,Not fleeing,False,2018
3771,2018-10-29,shot,Taser,30.0,M,Black,Hollywood,CA,False,other,Not fleeing,True,2018
3774,2018-10-29,shot,vehicle,28.0,M,Black,Parkville,MD,False,attack,Car,False,2018
3775,2018-10-29,shot,toy weapon,42.0,F,White,Jackson,GA,True,attack,Not fleeing,False,2018
